Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
191.375,184.625,31.0625,1.61,1.1,-2.08,-157.188,-4.4375,246.25,0.143188,0.820129,-0.535645,-0.141296
184.688,190.188,27.0625,1.93,1.07,-2.13,-159,-2.625,246.25,0.139282,0.823181,-0.537292,-0.119385
174.625,195.188,22.4375,2.31,1.02,-2.41,-160.688,-0.8125,246.125,0.136169,0.825989,-0.538208,-0.0975952
164,196.5,18.625,2.67,1.04,-3.4,-162.312,1,246,0.133789,0.828491,-0.538452,-0.0761719
155.875,192.625,15.5,2.52,1.14,-3.45,-163.75,2.8125,245.875,0.131714,0.830566,-0.538269,-0.0554199
151.625,186.312,10.6875,2.39,1.21,-3.35,-165.25,4.5625,245.688,0.129578,0.832458,-0.537537,-0.0353394
148.062,181.5,3.375,2.38,1.11,-3.11,-166.625,6.3125,245.438,0.12738,0.834351,-0.536133,-0.0158081
143.75,178.375,-5.9375,3.03,0.67,-2.73,-167.938,7.9375,245.062,0.125305,0.836243,-0.533875,0.00323486
138.5,177,-15.25,3.75,0.37,-2.66,-169.188,9.625,244.688,0.123474,0.838196,-0.530762,0.0217896
133.312,175.75,-21.8125,4.54,0.16,-2.71,-170.438,11.25,244.188,0.121948,0.840088,-0.527039,0.039978
129.562,174.562,-23.625,4.87,0.08,-2.88,-171.562,12.875,243.688,0.120605,0.841736,-0.523071,0.0578613
128.938,174.438,-22.3125,4.91,-0.1,-3.21,-172.688,14.5625,243.188,0.119202,0.843018,-0.518982,0.0757446
131.375,175,-21.4375,5.2,-0.21,-3.35,-173.875,16.1875,242.75,0.117676,0.844055,-0.514771,0.09375
135.812,176,-21.375,5.5,-0.28,-3.42,-175.062,17.875,242.25,0.115784,0.844788,-0.510315,0.111938
142.375,177.5,-21.125,5.57,-0.37,-3.49,-176.312,19.5625,241.75,0.113464,0.845215,-0.505615,0.130554
149.625,179.062,-20.8125,5.36,-0.55,-3.34,-177.688,21.3125,241.25,0.110596,0.845398,-0.500671,0.149475
155.75,178.75,-22.6875,4.88,-0.66,-3.17,-179.062,23,240.688,0.1073,0.845398,-0.4953,0.168579
160.062,178.125,-28.875,4.5,-0.82,-2.93,179.438,24.75,240.062,0.103699,0.845337,-0.489258,0.187683
161.375,175.812,-39.6875,5.63,-1.32,-2.14,178.062,26.4375,239.375,0.100098,0.845459,-0.482239,0.206543
159,170.812,-51.75,6.59,-1.6,-1.7,176.75,28.125,238.5,0.0965576,0.845764,-0.474243,0.224731
153.375,167.25,-59,7.42,-1.84,-1.42,175.5,29.75,237.625,0.0933838,0.846008,-0.465637,0.24231
145.812,169.25,-59.9375,7.93,-1.99,-1.26,174.375,31.4375,236.75,0.0908813,0.845886,-0.45697,0.259583
138,176,-56.75,8.03,-2.25,-1.14,173.25,33.1875,235.875,0.0889893,0.845154,-0.448425,0.277039
130.125,184.438,-53.5625,7.97,-2.41,-1.11,172.188,35.0625,235.062,0.0879517,0.843689,-0.440063,0.294678
122.25,192.5,-53.0625,8.11,-2.61,-1.17,171.188,36.9375,234.312,0.0877075,0.841614,-0.431763,0.3125
115.125,201,-54.1875,8.22,-2.83,-1.36,170.188,38.9375,233.5,0.0882568,0.838928,-0.423279,0.330505
108.938,209.25,-56.0625,8.85,-3.17,-1.63,169.312,41.0625,232.75,0.0895386,0.835754,-0.414612,0.348755
104.062,213.062,-57.0625,9.39,-3.38,-1.88,168.438,43.1875,231.938,0.0913086,0.832092,-0.405823,0.366882
100.562,211.938,-55.125,9.78,-3.55,-2.18,167.562,45.3125,207.188,0.0932007,0.828003,-0.397095,0.384766
99.6875,206.938,-50.125,10.16,-3.73,-2.38,166.625,47.375,206.5,0.0947876,0.823608,-0.388672,0.4021
101.75,199,-42.9375,10.76,-4.11,-2.16,165.562,49.3125,205.688,0.0957031,0.818909,-0.380554,0.418884
106,192.062,-34.0625,10.88,-4.26,-1.88,164.312,51.1875,204.75,0.0957031,0.813904,-0.372803,0.435181
111.125,190,-25.1875,10.8,-4.42,-1.59,162.875,53.0625,203.75,0.0949707,0.808472,-0.365417,0.451477
116.062,191.75,-17.875,10.72,-4.59,-1.2,161.188,54.875,202.625,0.0936279,0.80249,-0.358154,0.467957
118.562,194.125,-12.25,11.34,-4.76,-0.44,159.312,56.6875,201.438,0.0919189,0.796021,-0.351013,0.484497
118.312,197.438,-6.5625,11.78,-4.86,-0.28,157.125,58.5,200.375,0.0900879,0.788879,-0.344116,0.501099
116.125,200.188,1,11.97,-4.9,-0.46,154.625,60.25,199.312,0.0880737,0.781128,-0.337708,0.517761
113.312,201.625,18.125,12.15,-4.84,-1.03,151.688,61.875,198.188,0.0855713,0.772461,-0.332397,0.534302
113.312,201.625,18.125,11.94,-4.75,-1.33,148.375,63.5,197.125,0.0830078,0.76355,-0.326904,0.550659
114.625,197.375,25.0625,11.35,-4.56,-1.53,144.688,64.9375,196,0.079895,0.754333,-0.321777,0.56665
117.812,189.25,29,10.67,-4.41,-1.49,140.625,66.25,194.875,0.0761108,0.745117,-0.31665,0.582031
122.5,178.062,27.75,11.07,-4.33,-0.38,136.25,67.375,193.688,0.0717773,0.736267,-0.311157,0.596558
128.875,162.438,21.4375,11.28,-4.33,0.29,131.875,68.3125,192.5,0.0669556,0.72821,-0.304993,0.610107
128.875,162.438,21.4375,11.27,-4.42,0.8,127.188,69.125,191.312,0.0620728,0.71991,-0.298706,0.623413
127,159.875,19.3125,11.35,-4.58,1.03,122.25,69.875,190.25,0.057373,0.711548,-0.292297,0.636353
117.688,155.125,17.25,11.61,-4.84,1.33,117.25,70.5,189.375,0.0531616,0.703247,-0.286194,0.648621
112.375,150.062,18.4375,11.69,-5.02,1.43,112.188,70.9375,188.5,0.0491333,0.695007,-0.280457,0.660217
108,141.062,21.25,11.9,-5.25,1.27,107.188,71.1875,187.625,0.0449219,0.687012,-0.275024,0.671082
107.688,129.75,25.375,11.95,-5.43,1,102.375,71.25,186.75,0.0402222,0.679382,-0.269897,0.681152
112.188,117.125,29.4375,12.32,-5.93,0.95,97.875,71.1875,185.75,0.03479,0.672302,-0.264709,0.69043
119.812,106.062,35.8125,13.07,-6.19,1.18,93.625,70.9375,184.625,0.0282593,0.665588,-0.259399,0.699219
130,99.5625,44.6875,13.62,-6.26,1.38,89.5625,70.5625,183.312,0.0205078,0.658997,-0.253967,0.707642
141.938,98.4375,53.25,13.44,-5.8,1.68,85.5625,70,181.812,0.0115356,0.652161,-0.248291,0.716187
152.25,99.5,57.9375,13.04,-5.59,2.17,81.6875,69.3125,180.25,0.00170898,0.644958,-0.242126,0.724854
157.375,100.625,58.25,12.67,-5.43,2.64,77.9375,68.625,178.688,-0.00836182,0.637573,-0.235596,0.733459
157.188,101.75,55.625,12.7,-5.5,2.91,74.3125,67.8125,177.125,-0.0182495,0.629944,-0.228943,0.741943
153.562,103.688,53.875,12.95,-5.59,2.95,70.875,67.0625,175.75,-0.027832,0.62207,-0.22229,0.750244
147.875,103.938,53.875,12.83,-5.64,2.66,67.6875,66.1875,174.375,-0.0370483,0.614075,-0.215942,0.75824
141.75,98.375,55.375,12.69,-5.63,2.03,64.875,65.3125,173.062,-0.0461426,0.606201,-0.210022,0.765686
137.812,85.9375,58,12.57,-5.63,1.5,62.5,64.4375,171.75,-0.0554199,0.59906,-0.204407,0.772217
135.688,69.875,61.5,12.31,-5.51,1.53,60.5625,63.625,170.375,-0.0650635,0.592712,-0.198975,0.77771
133.312,54.375,64.5,12.15,-5.6,2,58.9375,62.8125,169,-0.0750732,0.58728,-0.193726,0.782288
130.188,45.0625,64.875,12.07,-5.79,2.61,57.625,62.0625,167.625,-0.085083,0.582336,-0.188599,0.786133
127.438,43.625,62.0625,12.05,-6.04,3.1,56.3125,61.3125,166.312,-0.0947876,0.577515,-0.183533,0.789856
125.562,46,56.875,11.98,-6.32,3.21,55,60.625,165.062,-0.104004,0.57251,-0.178284,0.793518
124.625,50,50.9375,11.95,-6.34,3.26,53.625,59.9375,163.875,-0.112671,0.567261,-0.172791,0.797302
122.688,54.625,45.375,11.83,-6.34,3.39,52.1875,59.25,162.812,-0.120789,0.561707,-0.167236,0.801208
117.688,57.5,39.4375,10.82,-6.16,3.21,50.6875,58.625,161.875,-0.128235,0.55603,-0.161682,0.805176
111.375,56,31.5,10.11,-6.06,3,49.25,58,161.062,-0.134827,0.550537,-0.156189,0.808899
103.938,49.5625,20.4375,9.67,-6.03,2.81,47.875,57.5625,160.375,-0.140381,0.545654,-0.150574,0.812317
95.1875,41.375,9.5,9.65,-6.13,2.97,46.625,57.1875,159.812,-0.144897,0.541565,-0.14502,0.815308
84,33.3125,2.9375,10.57,-6.4,3.42,45.5,57,159.375,-0.14856,0.538147,-0.139771,0.81781
71.25,26.625,2.375,10.81,-6.49,3.57,44.5,56.75,159,-0.151611,0.5354,-0.135254,0.819824
59.375,22.5625,4.75,10.75,-6.6,3.56,43.75,56.5625,158.688,-0.154419,0.53302,-0.131653,0.821411
49.5,18.25,6.1875,10.59,-6.63,3.42,43.1875,56.4375,158.375,-0.15686,0.531006,-0.128723,0.822693
42.3125,12.6875,7,10.33,-6.44,3.2,42.6875,56.25,158.125,-0.159119,0.52948,-0.126282,0.823608
37.5,7.625,7.875,10.3,-6.3,3.26,42.375,56.1875,157.812,-0.161255,0.528381,-0.124146,0.82428
33.875,3.75,9.1875,10.25,-6.26,3.44,42.0625,56.0625,157.562,-0.16333,0.527527,-0.122253,0.824646
30.375,1.4375,9.3125,10.06,-6.22,3.51,41.875,56,157.312,-0.165344,0.526917,-0.120544,0.82489
27.8125,-0.3125,7.4375,9.87,-6.07,3.33,41.6875,55.9375,157.062,-0.167114,0.526489,-0.118958,0.825073
25.125,-2.125,4.0625,10.13,-6.06,3.61,41.5,55.9375,156.875,-0.168518,0.526184,-0.11731,0.825195
19.75,-1.9375,1.5625,10.3,-6.04,3.88,41.375,55.9375,156.75,-0.169556,0.526062,-0.115967,0.825256
11.125,-0.75,-0.1875,10.44,-5.97,4.15,41.25,55.9375,156.688,-0.170044,0.52594,-0.115234,0.825317
-0.125,-1.5,-1.0625,10.56,-5.94,4.09,41.25,56,156.688,-0.169983,0.526062,-0.115112,0.825317
-12,-4.375,-0.75,10.6,-5.93,3.93,41.4375,56,156.75,-0.169434,0.52655,-0.115906,0.825012
-23.5,-8.5,-0.625,10.56,-5.88,3.81,41.6875,56.0625,156.875,-0.168396,0.527466,-0.117371,0.824402
-34.4375,-13.5625,-1.75,10.55,-5.85,3.59,42.1875,56.1875,157.062,-0.166931,0.528931,-0.119507,0.823486
-43.9375,-17.9375,-4.5625,10.54,-5.86,3.48,42.6875,56.375,157.312,-0.164795,0.530823,-0.12207,0.822266
-52.125,-21.3125,-8.9375,10.54,-5.88,3.32,43.3125,56.5625,157.625,-0.162048,0.533142,-0.125,0.820923
-59.25,-24.625,-14.6875,10.53,-5.92,3.23,44,56.8125,158.062,-0.15863,0.535828,-0.128113,0.819336
-67,-28.4375,-21.875,10.84,-6.2,3.63,44.6875,57.1875,158.562,-0.154358,0.538879,-0.131409,0.817627
-76.375,-31.125,-29.0625,11.16,-6.42,4.03,45.5,57.5625,159.25,-0.149231,0.542358,-0.134949,0.815674
-88.5,-31.3125,-35.375,11.59,-6.53,4.47,46.3125,58.0625,160,-0.143066,0.546021,-0.139038,0.81366
-102.438,-28.1875,-39.3125,12.02,-6.68,4.78,47.1875,58.5,160.938,-0.135986,0.549622,-0.143921,0.811584
-117.688,-25.0625,-40,13.12,-7.05,4.49,48.1875,58.9375,162,-0.128052,0.553162,-0.149841,0.809448
-131.125,-23.8125,-37.3125,13.57,-7.14,4.14,49.375,59.375,163.125,-0.11969,0.556641,-0.156738,0.807007
-141.688,-24.75,-32.1875,13.79,-7.15,3.72,50.6875,59.75,164.25,-0.111145,0.56012,-0.164673,0.804199
-148.625,-28.75,-26.75,13.51,-7.05,2.86,52.25,60.125,165.375,-0.102661,0.563843,-0.173218,0.800964
-151.812,-36.1875,-23.25,13.35,-6.96,2.43,53.9375,60.5625,166.438,-0.0944214,0.567871,-0.182007,0.79718
-151.125,-44.9375,-21.5625,13.16,-6.8,2.3,55.875,60.9375,167.562,-0.0863647,0.572388,-0.190796,0.792786
-148.688,-53.625,-22.4375,12.83,-6.61,2.47,57.875,61.4375,168.562,-0.0785522,0.577393,-0.19928,0.787903
-147.562,-63.375,-26,12.19,-6.31,2.69,60.0625,61.9375,169.625,-0.0706787,0.582947,-0.207336,0.78241
-148.188,-72.5,-32.375,12.14,-6.2,2.92,62.375,62.5625,170.75,-0.0625,0.589111,-0.215088,0.776367
-151,-80.75,-39.125,12.26,-6.19,3.22,64.875,63.25,171.938,-0.053894,0.595886,-0.222595,0.769714
-156.812,-88,-44.6875,12.41,-6.15,3.42,67.625,64,173.25,-0.0447388,0.603088,-0.230103,0.762451
-164.125,-94.8125,-48.0625,12.53,-6.16,3.29,70.625,64.75,174.625,-0.0350952,0.610657,-0.237854,0.754517
-171.188,-101.812,-50.3125,12.53,-6.17,3.05,74,65.5,176.125,-0.0250854,0.618591,-0.24585,0.74585
-176.438,-109.312,-52,12.4,-6.21,2.72,77.75,66.25,177.625,-0.0148926,0.626831,-0.253967,0.73645
-178.438,-118.125,-53.875,12.39,-6.25,2.36,81.875,67,179.25,-0.00463867,0.635437,-0.262024,0.726318
-177.75,-127.75,-56.25,12.36,-6.23,1.94,86.375,67.6875,180.875,0.0055542,0.64447,-0.269775,0.715393
-175.25,-136.938,-58.3125,12.4,-6.14,2.05,91.3125,68.25,182.5,0.0155029,0.65387,-0.277222,0.703796
-172.75,-144.875,-60.8125,12.4,-6.12,2.18,96.6875,68.75,184.125,0.0252686,0.663574,-0.284302,0.691528
-171.062,-150.312,-62.625,12.52,-6.19,2.34,102.312,69.125,185.875,0.0349121,0.67334,-0.291016,0.678711
-170.062,-153.375,-63.25,12.7,-6.12,2.37,108.188,69.3125,187.625,0.0443726,0.683044,-0.297546,0.665527
-168.75,-155.875,-62.5625,12.65,-6.05,2.22,114.125,69.3125,189.375,0.0537109,0.692627,-0.303955,0.651917
-166.688,-157.562,-62.625,12.42,-6.01,2.1,120.062,69.1875,191.25,0.0628662,0.702026,-0.31012,0.638
-165.625,-162.25,-63.875,12.51,-5.94,1.62,125.938,68.8125,193.125,0.0718994,0.711426,-0.31604,0.623596
-164.625,-168.938,-63.75,12.65,-5.93,1.61,131.812,68.25,195.062,0.0806274,0.720825,-0.321838,0.608521
-163.812,-176,-61.1875,12.53,-5.84,1.57,137.375,67.5,197,0.0889282,0.730286,-0.327698,0.592773
-162.938,-183.562,-57.125,12.28,-5.69,1.28,142.625,66.5,199,0.0967407,0.739685,-0.333618,0.576416
-160.062,-191.75,-53.625,11.7,-5.4,0.7,147.5,65.25,201,0.103943,0.749023,-0.339539,0.559326
-155.125,-199,-51.75,11.6,-5.27,0.64,152,63.875,203,0.110474,0.758362,-0.345276,0.541687
-149.5,-204.438,-51.375,11.68,-5.14,0.69,156,62.3125,205,0.116394,0.767639,-0.350647,0.523621
-144.375,-206.938,-51.4375,11.63,-5,0.78,159.688,60.625,207.062,0.121887,0.776733,-0.355652,0.50531
-140.938,-206.188,-52,11.24,-4.7,0.86,162.938,58.875,209.25,0.127136,0.785461,-0.360291,0.486938
-140,-204.5,-52.8125,11.19,-4.53,0.78,165.938,57.125,211.5,0.132324,0.793823,-0.364624,0.468384
-140.562,-202.625,-52.6875,11.03,-4.4,0.61,168.688,55.3125,214,0.137573,0.801697,-0.368835,0.449829
-142.188,-201.188,-52,10.62,-4.17,0.43,171.25,53.5,216.625,0.142883,0.809143,-0.372986,0.43103
-144.375,-201.375,-51.9375,9.87,-3.87,0,173.625,51.625,219.562,0.148254,0.816162,-0.377014,0.411987
-147.062,-203.312,-53.0625,9.51,-3.69,-0.25,175.875,49.6875,222.75,0.153687,0.822876,-0.38092,0.392578
-148.188,-205.625,-55.0625,9.07,-3.47,-0.49,178.062,47.75,226.25,0.15918,0.829346,-0.384583,0.372681
-147.938,-209,-57.3125,8.75,-3.2,-0.6,-179.812,45.75,230,0.164551,0.835632,-0.387939,0.352356
-146.625,-212.562,-59.8125,8.53,-3.03,-0.58,-177.875,43.6875,229.812,0.169678,0.841675,-0.390991,0.331665
-145.25,-215.375,-62.5625,8.22,-2.97,-0.46,-176,41.5625,229.812,0.174561,0.847473,-0.393555,0.310547
-144.188,-215.312,-66.1875,7.84,-2.86,-0.44,-174.25,39.4375,229.75,0.179443,0.852966,-0.395691,0.289307
-143.812,-214.688,-71,7.15,-2.52,-0.53,-172.5,37.3125,229.625,0.184326,0.858154,-0.397217,0.267883
-144.562,-215.312,-75.4375,7.13,-2.41,-0.62,-170.812,35.125,229.5,0.189209,0.863098,-0.398315,0.246155
-145.312,-215.375,-78.1875,6.97,-2.3,-0.68,-169.125,32.9375,229.375,0.194153,0.867676,-0.398926,0.224304
-145.438,-213.875,-79.75,6.65,-2.18,-0.74,-167.5,30.75,229.188,0.199036,0.871765,-0.399231,0.202332
-145.5,-212.875,-81.125,5.96,-2.02,-1.08,-165.938,28.5625,229,0.203918,0.875488,-0.399231,0.180359
-144.375,-212.125,-82.5,5.77,-2.04,-1.42,-164.375,26.375,228.812,0.208679,0.878784,-0.398865,0.158325
-141.312,-212.688,-82.75,5.63,-2.03,-1.67,-162.938,24.1875,228.562,0.213013,0.881714,-0.398254,0.136292
-137,-215.062,-81.125,5.58,-1.89,-1.74,-161.562,21.9375,228.375,0.216858,0.884216,-0.397583,0.114136
-132.375,-218.562,-77.5,5.05,-1.57,-1.94,-160.25,19.6875,228.25,0.220093,0.886292,-0.396973,0.0919189
-127,-221.312,-73.5625,4.5,-1.41,-1.96,-159.062,17.4375,228.062,0.222717,0.887878,-0.396484,0.0697021
-121.375,-223,-71.8125,3.88,-1.24,-1.96,-157.938,15.1875,228,0.224731,0.889099,-0.395874,0.0475464
-117.188,-224.938,-72,3.14,-0.89,-1.81,-156.875,12.9375,227.875,0.226257,0.889954,-0.395142,0.0253906
-114.875,-227.312,-72.9375,2.97,-0.76,-1.81,-155.812,10.625,227.75,0.227417,0.890442,-0.394165,0.00305176
-114.188,-230.562,-72.9375,2.7,-0.64,-1.88,-154.75,8.3125,227.625,0.228271,0.890564,-0.393005,-0.0194702
-114.188,-235.812,-71.375,2.49,-0.58,-2.06,-153.688,5.9375,227.5,0.228821,0.890076,-0.391907,-0.0423584
-113.938,-242.062,-68.0625,2.14,-0.47,-2.22,-152.625,3.5625,227.438,0.229065,0.889038,-0.39093,-0.0656738
-112.75,-247.938,-63.8125,1.87,-0.42,-2.34,-151.562,1.125,227.438,0.228943,0.887329,-0.390198,-0.0891724
-110.188,-253.812,-58.3125,1.6,-0.38,-2.4,-150.5,-1.25,227.5,0.228333,0.884949,-0.389832,-0.112976
-106.438,-258.938,-52.375,1.52,-0.37,-2.38,-149.438,-3.625,227.625,0.227234,0.881897,-0.389771,-0.13678
-101.75,-264.188,-45.5,1.33,-0.26,-1.96,-148.312,-6.0625,227.875,0.225525,0.878113,-0.390137,-0.160645
-97.75,-269.062,-38.375,1.18,-0.12,-1.49,-147.25,-8.4375,228.188,0.223328,0.873657,-0.390991,-0.184509
-95.5,-271.562,-32.1875,0.89,0.09,-1.01,-146.125,-10.8125,228.562,0.220825,0.868408,-0.39209,-0.208252
-95.1875,-271.5,-27.6875,0.5,0.34,-0.58,-144.938,-13.125,229,0.218262,0.862488,-0.393372,-0.23175
-96.75,-270.125,-25.1875,-0.35,0.8,0.04,-143.688,-15.4375,229.438,0.215759,0.856018,-0.39447,-0.255066
-100.312,-267.875,-24.8125,-0.62,0.93,0.27,-142.312,-17.625,229.875,0.213501,0.848999,-0.395264,-0.278137
-105.188,-265.25,-25.0625,-0.77,1.01,0.47,-140.812,-19.8125,230.312,0.211548,0.841492,-0.395691,-0.301025
-110.75,-262.062,-24.375,-0.83,1.07,0.86,-139.188,-21.875,114,0.209961,0.833374,-0.395691,-0.32373
-117.438,-259.188,-22.25,-0.76,1.06,1.12,-137.375,-23.9375,117.75,0.208923,0.824707,-0.395386,-0.346191
-124.75,-257.312,-17.875,-0.73,1.05,1.37,-135.438,-25.8125,121,0.208435,0.815369,-0.394958,-0.368469
-131.75,-256.812,-12.8125,-0.92,1.02,1.57,-133.312,-27.6875,123.812,0.208496,0.805237,-0.394348,-0.390686
-137.688,-255.188,-8,-1.04,1,1.94,-131,-29.375,126.25,0.208984,0.794434,-0.393616,-0.412659
-140.875,-249.562,-3.375,-1.3,1.16,2.22,-128.562,-30.9375,128.312,0.209961,0.783142,-0.392822,-0.434021
-141.25,-239,-0.0625,-1.54,1.35,2.64,-126.062,-32.375,130.062,0.211365,0.771606,-0.391724,-0.454346
-141.312,-224.688,1.0625,-1.8,1.54,3.18,-123.562,-33.5625,131.5,0.213074,0.760254,-0.39032,-0.473572
-143.625,-209.625,0.625,-1.57,1.88,4.07,-121,-34.6875,132.625,0.215393,0.749084,-0.388306,-0.491638
-148.75,-194.312,0.6875,-1.39,2.01,4.59,-118.438,-35.625,133.5,0.218384,0.738159,-0.38562,-0.508667
-156.562,-179.562,1.9375,-1.32,2,5.15,-115.75,-36.375,134.062,0.222351,0.727295,-0.382263,-0.524841
-170.188,-171.562,4.875,-1.45,2.04,5.44,-113,-37,134.312,0.227478,0.716187,-0.378113,-0.540649
-184.438,-170,8,-1.65,2.36,4.98,-110,-37.5625,134.438,0.233521,0.704468,-0.373352,-0.55658
-196.812,-169.812,10.625,-1.93,2.32,5.04,-106.875,-37.9375,134.438,0.240295,0.692139,-0.368042,-0.57251
-208,-173.188,13.5625,-1.98,2.22,5.08,-103.562,-38.3125,134.312,0.247681,0.678894,-0.362183,-0.588684
-216.938,-177.938,17.4375,-1.65,2.16,4.88,-100.062,-38.5,134.188,0.255432,0.664795,-0.356018,-0.60498
-220.75,-182.062,22.5,-1.5,2.14,4.96,-96.5625,-38.5,134,0.263428,0.649902,-0.349792,-0.621216
-218.812,-185.188,29.25,-1.31,2.22,5.29,-93,-38.375,133.812,0.271423,0.634216,-0.343994,-0.636963
-213.688,-188.625,36.75,-1.32,2.44,5.58,-89.4375,-38.0625,133.625,0.279297,0.61792,-0.338684,-0.652283
-205.688,-194.875,41.6875,-1.82,2.9,6.15,-86,-37.5625,133.438,0.286682,0.600952,-0.333984,-0.667114
-193.188,-200.938,40.875,-2.17,3,6.74,-82.6875,-37,133.438,0.29303,0.583679,-0.329956,-0.681641
-193.188,-205.688,32.1875,-2.18,2.97,7.55,-79.5625,-36.375,133.625,0.297913,0.566345,-0.326294,-0.69574
-166.375,-207.438,18.4375,-2.05,2.92,8.48,-76.5,-35.8125,134,0.301147,0.549316,-0.32251,-0.709595
-160.938,-205.75,5.4375,-1.58,2.88,10.02,-73.625,-35.25,134.5,0.303223,0.532593,-0.318298,-0.723206
-162.625,-203.812,-1.8125,-1.2,2.73,10.25,-70.6875,-34.625,135,0.304932,0.51593,-0.313416,-0.736633
-168.75,-202.75,-2.0625,-1,2.41,10.33,-67.8125,-34,135.5,0.306702,0.498901,-0.307983,-0.749817
-174.562,-203.938,3.125,-0.82,2.16,10.51,-64.9375,-33.125,135.875,0.308838,0.481262,-0.302246,-0.762695
-178.562,-206.375,10.0625,-0.31,1.57,11.35,-62.0625,-32.1875,136.188,0.311401,0.462891,-0.296448,-0.775146
-180.625,-209.062,15.0625,-0.43,1.37,12.03,-59.3125,-31.0625,136.438,0.314148,0.44397,-0.290649,-0.787231
-183.562,-213.812,15.375,-0.57,1.28,12.73,-56.5625,-29.8125,136.75,0.316711,0.424377,-0.284607,-0.799133
-187.812,-217.688,8.9375,-0.92,1.02,14.05,-53.75,-28.5625,137.062,0.318726,0.404297,-0.278015,-0.810974
-193.375,-217.188,-3.1875,-0.85,0.68,14.73,-51,-27.3125,137.5,0.319885,0.384216,-0.270386,-0.822754
-202.625,-214.125,-16.6875,-0.42,0.18,15.22,-48.1875,-26.0625,138,0.320312,0.364075,-0.261475,-0.834534
-215.812,-209.188,-25.9375,0.31,-0.49,15.51,-45.3125,-24.875,138.5,0.320435,0.343994,-0.251038,-0.846191
-232.312,-203.375,-26.1875,1.96,-1.99,15.9,-42.375,-23.625,138.938,0.320862,0.323608,-0.239075,-0.857422
-249.875,-197.688,-16.0625,2.33,-2.49,15.43,-39.375,-22.3125,139.188,0.322449,0.302734,-0.22583,-0.867981
-263.25,-193.625,2.8125,2.13,-2.75,14.78,-36.375,-20.8125,139.25,0.325562,0.281189,-0.211792,-0.877563
-266.75,-193.125,25.4375,1.88,-2.79,14.17,-33.5,-19.125,139.062,0.3302,0.258972,-0.197876,-0.885864
-257.75,-200.438,48.0625,1.8,-2.83,12.61,-30.75,-17.25,138.75,0.335938,0.235901,-0.185181,-0.892883
-232.062,-213.75,67.25,2.16,-2.74,12.24,-28.375,-15.125,138.25,0.342163,0.212036,-0.174988,-0.898499
-191.312,-229.812,80.8125,2.62,-2.53,12.7,-26.4375,-12.8125,137.812,0.348206,0.187805,-0.168518,-0.902832
-146.75,-247.75,89.1875,3,-2.04,13.68,-25,-10.25,137.312,0.353699,0.163269,-0.165955,-0.905945
-107.812,-263.438,92.25,3.6,-0.49,17.01,-23.9375,-7.5625,136.875,0.358459,0.13855,-0.166809,-0.90802
-80.5,-269.375,90.9375,4.31,0.4,19.05,-23.125,-4.8125,136.5,0.362427,0.114136,-0.1698,-0.909241
-67.4375,-259,87.625,4.73,1.29,20.93,-22.4375,-2.1875,136.125,0.366028,0.0909424,-0.17334,-0.90979
-69.5,-234.688,81.5,3.47,2.66,23.64,-21.75,0.1875,135.812,0.369324,0.069519,-0.175842,-0.909851
-87.1875,-205.25,67.5,2.89,2.95,24.21,-20.9375,2.25,135.5,0.371887,0.0499878,-0.175903,-0.910095
-118.625,-176.375,47.375,2.36,2.99,24.18,-19.8125,4,135.375,0.373352,0.0319824,-0.172485,-0.91095
-159.125,-149.812,24.5,1.93,2.92,23.64,-18.25,5.4375,135.5,0.373413,0.0150757,-0.164978,-0.91272
-202.438,-128.375,1.6875,1.8,2.42,21.5,-16.3125,6.625,135.75,0.371948,-0.0012207,-0.153381,-0.915466
-241.75,-113.5,-18.3125,1.82,1.88,20,-14.0625,7.6875,136.25,0.368896,-0.017334,-0.138245,-0.918945
-269.312,-106,-35,1.7,1.3,18.49,-11.5625,8.5625,136.875,0.364441,-0.0335693,-0.120667,-0.922729
-281.938,-101.875,-50.4375,1.56,0.59,17.16,-8.9375,9.5,137.688,0.358582,-0.0496216,-0.101929,-0.926575
-282.062,-98.6875,-65.625,1.14,-0.94,15.09,-6.3125,10.3125,138.562,0.351318,-0.0653076,-0.0830688,-0.930298
-273.562,-95.8125,-81.75,1.1,-1.79,14.62,-3.8125,11.1875,139.688,0.34259,-0.0803833,-0.0648804,-0.933777
-262.75,-96,-97.625,1.19,-2.57,14.12,-1.5,12.0625,140.875,0.332458,-0.0949707,-0.0475464,-0.937134
-262.75,-96,-109.812,1.66,-3.16,13.51,0.6875,13.0625,142.25,0.321228,-0.109802,-0.03125,-0.940125
-244.188,-120,-112.812,3.57,-4.14,12.01,2.75,14.25,143.625,0.30957,-0.125671,-0.0161743,-0.942383
-227.312,-140.5,-103.438,4.27,-4.54,11.59,4.75,15.6875,144.875,0.298645,-0.142578,-0.00286865,-0.943665
-200,-159.438,-87.75,4.76,-4.83,11.71,6.4375,17.3125,145.875,0.289124,-0.160278,0.00799561,-0.943726
-167.25,-175.375,-71.1875,5.13,-4.94,12.14,7.9375,19.0625,146.75,0.28125,-0.178345,0.0161133,-0.94281
-167.25,-175.375,-57.1875,4.67,-4.3,13.72,9.125,20.9375,147.375,0.274841,-0.196472,0.0217285,-0.940979
